highest_charting_position,number_of_times_charted,track_name,streams,artist_name,artist_followers,track_id,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,key
71,2,Qué Maldición,4971559.0,"Banda MS de Sergio Lizárraga, Snoop Dogg",12140496.0,2RxC2peY3FtrurYmbbmanr,69.0,0.755,0.531,-8.051,0.196,0.213,0.13,177.951,203360.0,0.683,A
69,2,Nicht verdient,4912914.0,"Capital Bra, Loredana",4093115.0,7v8OynJxOxHoeS5C2UA9Y7,58.0,0.719,0.65,-7.274,0.232,0.381,0.167,77.981,176953.0,0.488,B
52,11,A Tu Merced,4909499.0,Bad Bunny,36177712.0,4r9jkMEnArtWGH2rL2FZl0,82.0,0.86,0.791,-4.784,0.0568,0.169,0.106,92.023,175918.0,0.887,C
49,2,Demons (feat. Fivio Foreign & Sosa Geek),4766829.0,Drake,56327031.0,05aZ9sAU1YXndHv0FMi9iW,63.0,0.543,0.766,-3.387,0.343,0.423,0.155,106.869,204805.0,0.729,C
42,12,Moral of the Story,4609358.0,Ashe,644479.0,2nC3QhMI9reBIOWutbU3Tj,75.0,0.572,0.406,-8.624,0.0427,0.587,0.102,119.812,201084.0,0.265,A#
177,1,Can I,4603243.0,Kehlani,4894562.0,0uDdI4fAXCuNhQbmxENdsO,68.0,0.574,0.791,-3.752,0.11,0.419,0.0982,119.537,167810.0,0.612,C#
46,3,STARGAZING,4499820.0,Travis Scott,17732077.0,7wBJfHzpfI3032CSD7CE2m,76.0,0.487,0.789,-3.69,0.044,0.00947,0.189,150.007,270715.0,0.0564,G#
124,20,Eastside (with Halsey & Khalid),4397708.0,benny blanco,804613.0,0d2iYfpKoM0QCKvcLCkBao,77.0,0.56,0.68,-7.648,0.321,0.555,0.116,89.391,173800.0,0.319,F#
23,20,Suicidal,4320116.0,YNW Melly,6332535.0,4S2uhQE8L9V6p7rj7SiauJ,76.0,0.655,0.441,-5.245,0.0629,0.474,0.099,139.957,225857.0,0.273,A
39,20,How Do You Sleep?,4313625.0,Sam Smith,17097317.0,6b2RcmUt1g9N9mQ3CbjX2Y,76.0,0.477,0.682,-4.931,0.0925,0.153,0.0763,110.567,202205.0,0.345,C#
4,13,No Time To Die,4293009.0,Billie Eilish,47061119.0,73SpzrcaHk0RQPFP73vqVR,75.0,0.38,0.219,-13.273,0.0358,0.917,0.0827,73.537,242265.0,0.0517,E
46,1,D4L,10537097.0,"Future, Drake, Young Thug",56327031.0,5fHrHoJKfCgBd35zwIBmUK,63.0,0.718,0.706,-5.709,0.06,0.0128,0.352,170.004,189176.0,0.815,C#
51,1,Time Flies,9904749.0,Drake,56327031.0,5H4mXWKcicuLKDn4Jy0sK7,71.0,0.864,0.477,-5.786,0.224,0.201,0.182,86.46,192932.0,0.5,A#
53,1,Desires (with Future),9628215.0,Drake,56327031.0,7eYAHC0RbBF9eaqWzT34Aq,64.0,0.812,0.506,-7.706,0.116,0.281,0.325,145.074,237946.0,0.554,F
55,1,Not You Too (feat. Chris Brown),9284383.0,Drake,56327031.0,3Q4gttWQ6hxqWOa3tHoTNi,64.0,0.458,0.452,-9.299,0.047,0.342,0.0703,86.318,269680.0,0.316,A
67,1,Landed,8355036.0,Drake,56327031.0,3KixNgUEaDtrKJVzdqjU5q,60.0,0.881,0.636,-4.629,0.287,0.00606,0.111,163.949,152195.0,0.715,G
68,1,When To Say When,8304928.0,Drake,56327031.0,5TCBWmEBrin7etRa4Lswr1,60.0,0.41,0.82,-6.808,0.533,0.252,0.538,170.718,223124.0,0.526,C#
70,1,Deep Pockets,8285754.0,Drake,56327031.0,3IvMYBE7A3c7to1aEcfFJk,58.0,0.473,0.824,-3.68,0.163,0.482,0.605,77.888,222929.0,0.374,G
73,1,War,7821869.0,Drake,56327031.0,1I55Ea0zVoSKs6MqW7DQ3i,64.0,0.749,0.792,-4.151,0.0826,0.292,0.109,144.064,180000.0,0.239,A#
84,1,From Florida With Love,7216610.0,Drake,56327031.0,0YkUwXxnTkeJBvt5upeEtP,64.0,0.787,0.477,-7.837,0.199,0.768,0.104,80.506,234783.0,0.476,F#
89,1,Losses,6894756.0,Drake,56327031.0,6fLVTVaHWaEfVKfEgbkf4D,57.0,0.551,0.57,-7.385,0.351,0.28,0.424,85.687,271184.0,0.505,C#
25,6,Turks (feat. Travis Scott),5594561.0,"NAV, Gunna",2613211.0,0lSZh5W0wDeurkGzLYY6hf,70.0,0.893,0.618,-4.425,0.112,0.0827,0.542,119.099,161377.0,0.389,G
40,4,Boyfriend,5236730.0,Selena Gomez,28931149.0,4QnC1bIaMSfDQvF4XDhV5M,62.0,0.811,0.512,-6.381,0.17,0.218,0.0768,92.046,161188.0,0.346,D
29,15,What If I Told You That I Love You,5234645.0,Ali Gatie,1758300.0,6USdi8uX5GNAPYziFhisHb,69.0,0.596,0.366,-11.144,0.115,0.63,0.0554,84.394,193668.0,0.229,G
85,2,Emotions,4901960.0,Ufo361,1700759.0,3yZCjDTxzZxx1kll1sRjGc,65.0,0.788,0.491,-9.884,0.109,0.386,0.107,98.543,146028.0,0.271,G#
32,5,FIND MY WAY,4753495.0,DaBaby,7601122.0,1gVCEnryJhkdQcuC0Kbvor,66.0,0.836,0.624,-6.75,0.184,0.187,0.138,103.0,139890.0,0.7,E
37,13,Keii,4687605.0,Anuel AA,18306226.0,5eEQCfq7MXQr6aHLNRUZLs,67.0,0.708,0.797,-3.095,0.0391,0.4,0.096,88.015,210000.0,0.51,C
130,11,God's Plan,4565400.0,Drake,56327031.0,6DCZcSspjsKoFjzjrWoCdn,82.0,0.754,0.449,-9.211,0.109,0.0332,0.552,77.169,198973.0,0.357,G
103,4,Por Primera Vez,4478685.0,"Camilo, Evaluna Montaner",10580764.0,0gWbAFRcUyZKdfUxEOuOiD,70.0,0.716,0.588,-3.952,0.116,0.152,0.0847,165.896,183547.0,0.707,C#
32,3,@ MEH,4420187.0,Playboi Carti,1251372.0,5rffvRUaCvkPnkwMVcQYgZ,1.0,0.877,0.492,-8.11,0.153,0.0136,0.0678,151.042,166799.0,0.4,B
109,5,Broke In A Minute,4402281.0,Tory Lanez,3828418.0,4xqIYGwwZTEem9U8A42SPF,75.0,0.929,0.7,-5.595,0.0906,0.144,0.349,120.009,132024.0,0.802,C
139,8,Fantasias - Remix,4401019.0,"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",6096559.0,0A37XY67wSdGqkGjtfW6aV,70.0,0.816,0.72,-4.454,0.0684,0.206,0.277,94.004,267242.0,0.78,C#
38,18,SUGAR,4362442.0,BROCKHAMPTON,1836564.0,6U0FIYXCQ3TGrk4tFpLrEA,75.0,0.453,0.538,-8.212,0.0638,0.449,0.19,122.973,204533.0,0.516,C#
112,1,90-60-111,5750861.0,Shirin David,559215.0,3ZdDYeaZzeYnrP4crgXzPk,64.0,0.8,0.628,-6.615,0.285,0.103,0.391,143.979,141387.0,0.745,D
115,1,YOSEMITE,5686981.0,Travis Scott,17732077.0,7lAK3oHbfEnvUQWosrMMpR,75.0,0.785,0.554,-6.571,0.0409,0.283,0.116,128.047,150043.0,0.144,C
151,1,Houdini (feat. Swarmz & Tion Wayne),4914429.0,KSI,2010879.0,3lay6f81Lhy0qp2Uvp4cNJ,58.0,0.572,0.519,-8.054,0.243,0.000415,0.129,100.453,169355.0,0.704,A#
166,1,Sasuke,4701551.0,Lil Uzi Vert,11821805.0,0ROE31C8Wu4neZoR9stM9e,56.0,0.859,0.477,-6.116,0.428,0.00414,0.0819,145.979,251336.0,0.153,C#
47,15,Me Gusta,4440661.0,"Shakira, Anuel AA",22136717.0,5Xhqh4lwJPtMUTsdBztN1a,72.0,0.775,0.696,-5.184,0.0681,0.0559,0.157,92.007,190570.0,0.775,C#
183,1,If You’re Too Shy (Let Me Know) - Edit,4429092.0,The 1975,5044278.0,3iEqGBZ2wcpVzhiAcwXVC6,59.0,0.651,0.806,-4.842,0.0311,0.00399,0.0927,125.641,239877.0,0.386,D
80,18,"Alone, Pt. II",4395061.0,"Alan Walker, Ava Max",29679430.0,0bMbDctzMmTyK2j74j3nF3,77.0,0.67,0.668,-4.306,0.0422,0.536,0.133,88.033,179053.0,0.608,D#
97,11,Tutu,4393037.0,"Camilo, Pedro Capó",10580764.0,1nocRtwyNPVtGcIJqfgdzZ,74.0,0.731,0.832,-2.592,0.0503,0.273,0.0665,146.013,178613.0,0.94,A
85,17,Hate Me (with Juice WRLD),4367368.0,Ellie Goulding,9747805.0,6kls8cSlUyHW2BUOkDJIZE,76.0,0.657,0.768,-4.628,0.0507,0.108,0.144,75.025,186223.0,0.759,G#
109,9,Still Be Friends (feat. Tory Lanez & Tyga),4299422.0,G-Eazy,4894656.0,0JjM9bKm4wrwohMslcm892,76.0,0.803,0.759,-4.692,0.0494,0.00509,0.0921,104.0,213308.0,0.284,G
74,18,Blanco,4214147.0,J Balvin,29067437.0,2rc7BkzO8qepMFAxHtOrXc,66.0,0.87,0.706,-5.395,0.126,0.0253,0.0872,100.013,145800.0,0.593,A
78,1,PICK UP (feat. Quavo),7065060.0,DaBaby,7601122.0,5gNOINI5dXZVom2b36LMOd,65.0,0.915,0.612,-4.535,0.407,0.0944,0.115,129.93,118547.0,0.758,C#
102,1,JUMP (feat. YoungBoy Never Broke Again),6033348.0,DaBaby,7601122.0,0oT9ElXYSxvnOOagP9efDq,62.0,0.896,0.72,-6.262,0.355,0.169,0.252,140.1,212093.0,0.966,C
156,1,LIGHTSKIN SH*T (feat. Future & jetsonmade),4861875.0,DaBaby,7601122.0,16oi4OiKmkO51l60F5R9kR,56.0,0.932,0.578,-4.478,0.366,0.115,0.115,129.991,111173.0,0.623,A
16,7,That Way - Bonus Track,4825741.0,Lil Uzi Vert,11821805.0,2ajzBr7vwHTEBeqDzcsNRC,67.0,0.712,0.598,-5.368,0.0388,0.0546,0.154,130.007,212354.0,0.504,G
162,1,No Me Ame,4822090.0,"Rvssian, Anuel AA, Juice WRLD",1397067.0,2AuWgceaQyfMoI3EGavwGb,64.0,0.68,0.766,-4.799,0.0923,0.0411,0.116,160.095,180000.0,0.28,B
80,3,I'll Wait,4674532.0,"Kygo, Sasha Alex Sloan",7593792.0,6Q3K9gVUZRMZqZKrXovbM2,70.0,0.611,0.651,-6.973,0.0589,0.144,0.105,122.983,215361.0,0.351,C#
63,6,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),4618744.0,Lil Yachty,7358720.0,7wsmIIm0xWmtP7TmACXkJn,69.0,0.836,0.617,-4.363,0.0534,0.17,0.319,138.066,206702.0,0.866,C
180,1,BLAME IT ON BABY,4616034.0,DaBaby,7601122.0,0jWm0VyD8p3MrSInczpows,57.0,0.875,0.687,-5.734,0.387,0.236,0.141,109.791,125907.0,0.864,A
128,3,Follow,4593449.0,"KAROL G, Anuel AA",17792779.0,2w1rq80FIrbxeJy9WYURxw,63.0,0.735,0.787,-4.375,0.16,0.667,0.0721,168.997,203093.0,0.455,G
156,13,3 Nights,4411998.0,Dominic Fike,554042.0,1tNJrcVe6gwLEiZCtprs1u,77.0,0.815,0.518,-6.594,0.0897,0.223,0.104,151.891,177667.0,0.877,G
163,5,The Take (feat. Chris Brown),4394195.0,Tory Lanez,3828418.0,0Odu228D0yGcFySGuxU4rY,73.0,0.464,0.547,-8.137,0.339,0.0511,0.155,67.003,221492.0,0.423,G
101,1,Stupid Again,5938996.0,Tory Lanez,3828418.0,1fPnUpoXCpD2NDI4vPVeLw,66.0,0.775,0.823,-4.941,0.0635,0.0881,0.309,120.059,174848.0,0.65,F
127,1,Shotz Fired,5291167.0,Bonez MC,1683006.0,0dy5NFDnx5fuZvE8ZXEX35,59.0,0.839,0.594,-9.087,0.139,0.249,0.165,76.007,179844.0,0.58,C
128,1,BaeBae,5290730.0,Samra,1045091.0,1yYBOIXO2H9LDqEPui42GM,57.0,0.628,0.712,-4.864,0.156,0.282,0.156,86.627,167827.0,0.45,E
30,9,To Die For,4527835.0,Sam Smith,17097317.0,2ZTYlnhhV1UAReg7wIGolx,70.0,0.483,0.361,-7.889,0.0738,0.832,0.098,171.649,193795.0,0.307,C
86,5,WANNABE,4383521.0,ITZY,2384076.0,6tCssnvTUREcperDOUTqvA,75.0,0.809,0.911,-4.41,0.0617,0.00795,0.181,122.035,191242.0,0.64,F#
152,13,Takeaway,4359727.0,"The Chainsmokers, ILLENIUM, Lennon Stella",18195884.0,3g0mEQx3NTanacLseoP0Gw,77.0,0.528,0.511,-8.144,0.0324,0.126,0.101,100.1,209880.0,0.351,D#
190,2,Heart On Ice,4324610.0,Rod Wave,2203386.0,6fWa5CRgy0z30OeGZyMBvD,70.0,0.733,0.389,-8.468,0.0738,0.0513,0.141,157.878,159670.0,0.244,A#
194,2,La Cama - Remix,4261965.0,"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro",4963516.0,2tGENA8xef0wABdHvyXwv9,69.0,0.737,0.832,-2.622,0.0798,0.12,0.255,173.986,330240.0,0.865,D
105,9,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),4244510.0,"Polo G, Stunna 4 Vegas",4849204.0,0L8OsjxbagaGkJI0PezdRg,41.0,0.922,0.813,-3.268,0.251,0.0198,0.0539,141.087,165726.0,0.724,C#
192,3,Cradles,4218201.0,Sub Urban,908351.0,1y4jsQt7MjnZhiD1L6qFBC,73.0,0.534,0.589,-1.865,0.325,0.256,0.176,78.616,209829.0,0.632,C#
117,8,Good as Hell (feat. Ariana Grande),4176083.0,Lizzo,3991674.0,07Oz5StQ7GRoygNLaXs2pd,71.0,0.668,0.892,-3.001,0.0645,0.298,0.735,95.927,159011.0,0.478,F
15,8,Forever (feat. Post Malone & Clever),6517807.0,Justin Bieber,48544923.0,2ZlCGeK30BLRNSPC832pNZ,68.0,0.825,0.483,-5.746,0.08,0.538,0.204,139.98,219933.0,0.892,G#
46,5,I Love Me,5449099.0,Demi Lovato,20338833.0,2IHLaN6wwYKQ3S24NsQqpA,67.0,0.664,0.561,-7.031,0.0495,0.00261,0.0764,150.093,203672.0,0.713,F#
103,4,Old Me,4724056.0,5 Seconds of Summer,7744095.0,58qO4dGa5SgNdtvqvpewyz,67.0,0.722,0.62,-3.639,0.0483,0.313,0.26,127.978,186786.0,0.474,C
29,6,Pero Ya No,4666658.0,Bad Bunny,36177712.0,75pQqzwgCjUOSSy5CpmAjy,72.0,0.882,0.612,-6.103,0.118,0.0475,0.182,147.982,160638.0,0.742,E
24,3,Hardest To Love,4553544.0,The Weeknd,35340069.0,6kWxIqQDsKFYCJGbU4AjCX,67.0,0.467,0.608,-7.847,0.0707,0.0909,0.125,80.957,211400.0,0.108,A#
191,2,BRABA,4452819.0,Luísa Sonza,1251372.0,6DEEuFNv0K3aJtFYZag8gv,0.0,0.812,0.689,-5.113,0.0619,0.181,0.0784,144.011,129782.0,0.663,C
77,14,Woah,4425610.0,Lil Baby,7816213.0,598yNsG1JFrGd4n2kMoz7F,69.0,0.882,0.602,-5.554,0.245,0.0177,0.178,142.959,183011.0,0.43,B
69,2,Pretty Please,4305034.0,Dua Lipa,27167675.0,6DXZiYUbrYgrVIhfX3U9Z2,67.0,0.906,0.474,-6.124,0.194,0.0311,0.286,106.976,194607.0,0.656,C#
170,10,I.F.L.Y.,4284951.0,Bazzi,4421378.0,4a6q8CR2hzLk2plDkSxkfD,76.0,0.812,0.519,-4.823,0.0385,0.379,0.13,104.954,165714.0,0.554,D
70,1,Cool,8136247.0,Dua Lipa,27167675.0,4Ulqu89XempybuL8ApUeqL,65.0,0.469,0.785,-4.015,0.0664,0.133,0.0931,89.719,209583.0,0.79,F
71,1,Future Nostalgia,8091754.0,Dua Lipa,27167675.0,3iYNJX4FTRGlfMQySjlGNr,65.0,0.875,0.813,-4.502,0.0579,0.00618,0.321,114.993,184882.0,0.859,G
92,1,Good In Bed,6802068.0,Dua Lipa,27167675.0,3pyodt4pb554dMz8fCv7oi,64.0,0.68,0.701,-5.001,0.0917,0.138,0.168,94.06,218754.0,0.649,F
27,2,Scared To Live,6566099.0,The Weeknd,35340069.0,4BGZF4oLbTL0pWm7C18pbv,66.0,0.504,0.498,-8.24,0.0499,0.131,0.0929,87.221,191307.0,0.196,C
21,2,Alone Again,6055294.0,The Weeknd,35340069.0,6b5P51m8xx2XA6U7sdNZ5E,66.0,0.218,0.652,-7.953,0.0641,0.033,0.172,65.375,250053.0,0.0599,E
118,1,Boys Will Be Boys,6015914.0,Dua Lipa,27167675.0,4szI7zRh7kLApCSqiB6R7b,63.0,0.768,0.486,-5.954,0.0353,0.408,0.098,125.021,166266.0,0.519,D#
122,1,Auto Blu,5995116.0,"Shiva, Eiffel 65",561372.0,5swpvba5YLqVDy1nbzUdog,56.0,0.82,0.783,-6.146,0.0621,0.0158,0.0938,130.015,166087.0,0.653,F
132,1,Du bist mein,5878493.0,"Zuna, Loredana, SRNO",900975.0,719aY5gAzJbx2PHjyalZQu,54.0,0.761,0.556,-6.943,0.364,0.138,0.0976,187.81,160357.0,0.521,C#
28,2,Too Late,5867746.0,The Weeknd,35340069.0,2K9Ovn1o2bTGqbsABGC6m3,67.0,0.638,0.863,-5.221,0.132,0.052,0.685,120.077,239973.0,0.226,E
136,1,Wildflower,5791343.0,5 Seconds of Summer,7744095.0,6qlcjGJPTZEwR8nf2nSe9C,65.0,0.644,0.768,-4.316,0.0455,0.174,0.469,108.992,220536.0,0.598,F#
36,2,Faith,5730081.0,The Weeknd,35340069.0,3orEOtd8CPL8GFlpRpKuoE,67.0,0.375,0.605,-7.268,0.0729,0.612,0.147,175.946,283227.0,0.128,C
35,2,Snowchild,5423997.0,The Weeknd,35340069.0,3WlbeuhfRSqU7ylK2Ui5U7,66.0,0.55,0.611,-7.475,0.137,0.162,0.121,148.062,247187.0,0.243,C
37,2,Escape From LA,5307288.0,The Weeknd,35340069.0,1sOW4PuG5X3Ie3EXUhAopJ,67.0,0.404,0.524,-8.996,0.0593,0.0456,0.199,145.74,355960.0,0.168,F
161,1,Allein sein,5119993.0,Ufo361,1700759.0,2TrhpvxwuF6hrboTdRXwnS,54.0,0.774,0.588,-8.529,0.225,0.0386,0.258,75.978,147353.0,0.392,C#
44,5,Bichiyal,4946613.0,"Bad Bunny, Yaviah",36177712.0,4j4w4CXm6BSr0s25wAWrrX,75.0,0.737,0.766,-4.242,0.0458,0.31,0.114,93.956,196500.0,0.662,A#
85,8,Medusa,4901559.0,"Jhay Cortez, Anuel AA, J Balvin",2435159.0,3qM0vBxIe4VUbK0Z0smuVP,70.0,0.886,0.604,-7.293,0.208,0.194,0.107,98.023,305333.0,0.383,C
187,1,Break Up Song,4593343.0,Little Mix,9398941.0,5HArmECc1y0lCHKVKDKXa4,65.0,0.631,0.75,-5.416,0.0394,0.00388,0.286,90.019,200293.0,0.593,F
188,1,Teeth,4571612.0,5 Seconds of Summer,7744095.0,26wLOs3ZuHJa2Ihhx6QIE6,78.0,0.749,0.461,-2.961,0.0416,0.0516,0.0738,139.02,204887.0,0.42,A#
51,1,Repeat After Me (Interlude),10058303.0,The Weeknd,35340069.0,40U8d12pC5UHqmHwXjHjjl,63.0,0.555,0.619,-7.918,0.0314,0.0323,0.0917,95.032,195813.0,0.141,C
68,1,Until I Bleed Out,9132077.0,The Weeknd,35340069.0,2BcnxwxBuar5wjCaLqm5N3,63.0,0.245,0.394,-9.887,0.0374,0.423,0.093,115.233,190173.0,0.148,C
87,1,Rosa,7564893.0,J Balvin,29067437.0,464uJVLmr0fDJGXOnciaDe,64.0,0.651,0.561,-5.715,0.25,0.25,0.435,175.992,189827.0,0.369,A
88,1,Gris,7514854.0,J Balvin,29067437.0,1syf62zw48zu4FrPwMtDHk,65.0,0.849,0.709,-4.717,0.0794,0.229,0.329,93.06,176627.0,0.916,F#
103,1,Negro,6651425.0,J Balvin,29067437.0,2hsA9YWuF3C9Gosi4dpjJN,67.0,0.795,0.911,-2.228,0.0875,0.0157,0.131,164.081,182093.0,0.8,C
134,1,Verde,5745393.0,"J Balvin, Sky Rompiendo",29067437.0,3HTbI3yUJQw3fP0Po8qLcD,63.0,0.828,0.738,-4.295,0.0516,0.0381,0.0917,94.995,142547.0,0.818,G#
15,3,Baby Pluto,5600261.0,Lil Uzi Vert,11821805.0,7hav1MHURQf5SAoPk0egqh,69.0,0.772,0.634,-6.101,0.212,0.135,0.432,160.052,210261.0,0.671,A#
31,3,Lo Mein,5231134.0,Lil Uzi Vert,11821805.0,6CUP2khYzdphXebxVTfPE3,67.0,0.855,0.676,-5.736,0.325,0.0888,0.144,133.082,195299.0,0.509,C#
113,7,No Judgement,5082563.0,Niall Horan,7564659.0,5IUOU5xkzGHsRFOYNu3GSK,65.0,0.723,0.726,-3.835,0.0472,0.0564,0.057,100.051,176283.0,0.962,C#
57,3,Futsal Shuffle 2020 - Bonus Track,5068849.0,Lil Uzi Vert,11821805.0,2fOlBMkWR7lXJfqp5VTbDG,63.0,0.879,0.448,-8.57,0.222,0.0346,0.224,136.985,198913.0,0.278,G
163,1,Arcoíris,5044774.0,"J Balvin, Mr Eazi",29067437.0,5zzbORcD0GwLY0wQHP1Xs1,62.0,0.731,0.787,-5.26,0.0721,0.0853,0.316,92.971,186693.0,0.393,E
65,12,TOES (feat. Lil Baby & Moneybagg Yo),4878903.0,DaBaby,7601122.0,2FvD20Z8aoWIePi7PoN8sG,73.0,0.816,0.582,-4.141,0.341,0.0794,0.0916,160.004,136366.0,0.542,G#
42,5,Feel Me,4765672.0,Selena Gomez,28931149.0,6XXYdF6pJR1K3wKvuxmu7n,63.0,0.71,0.808,-6.703,0.0433,0.44,0.0734,99.989,226003.0,0.392,D
183,1,H <3 T E L,4701388.0,"Dardan, Monet192",861082.0,3S1NOXjDr2A4xXXsWo8kLr,34.0,0.726,0.646,-6.9,0.0977,0.0495,0.112,134.999,163253.0,0.58,C#
63,4,25/8,4684378.0,Bad Bunny,36177712.0,4NqQaovM14WR2hNPMFxgjb,71.0,0.761,0.732,-5.469,0.0549,0.092,0.0716,151.982,243276.0,0.542,E
81,3,Se Me Olvidó,4591194.0,Christian Nodal,8123757.0,7paFC3FEu1WtPVP4Do6VZN,71.0,0.65,0.558,-3.082,0.0309,0.368,0.303,141.82,159533.0,0.725,C
130,3,B.S. (feat. H.E.R.),4557817.0,Jhené Aiko,4720858.0,63wx9vdskaXbYxyDx4oJCZ,72.0,0.617,0.525,-10.426,0.12,0.554,0.135,135.781,212867.0,0.377,G#
45,4,Soliá,4516243.0,Bad Bunny,36177712.0,7sOfmPd18RWp3FoCzpa7Kw,72.0,0.71,0.81,-5.507,0.0854,0.117,0.154,92.041,159282.0,0.184,D
55,4,Está Cabrón Ser Yo,4438261.0,"Bad Bunny, Anuel AA",36177712.0,4saHEjXw7O1NXJOzBkUKKG,69.0,0.81,0.854,-3.999,0.254,0.0732,0.123,154.083,227939.0,0.879,A#
61,1,Bean (Kobe) [feat. Chief Keef],9039518.0,Lil Uzi Vert,11821805.0,0IpnZchq8ek2A6pGEP2Qb1,67.0,0.733,0.567,-6.718,0.319,0.0129,0.382,75.491,238816.0,0.319,C
68,1,Yessirskiii,8374259.0,"Lil Uzi Vert, 21 Savage",11821805.0,59JWp4PjZ9TRM8cmtaDYB1,70.0,0.895,0.739,-6.633,0.283,0.0183,0.102,140.007,219340.0,0.763,G#
104,1,Cardigan,6586204.0,Don Toliver,1606884.0,0Li1OuXXfi7950ilZUFGkF,70.0,0.747,0.497,-6.542,0.0401,0.248,0.138,142.046,158709.0,0.0663,E
36,2,Silly Watch,6442451.0,Lil Uzi Vert,11821805.0,5egD7A5x9AHdVO2fMo3Wbo,65.0,0.903,0.535,-6.238,0.286,0.0298,0.0851,130.117,195692.0,0.157,G#
70,3,Hablamos Mañana,6105711.0,"Bad Bunny, Duki, Pablo Chill-E",36177712.0,1V8XneTrX6kKeoxYbk4x6h,69.0,0.683,0.677,-4.496,0.0469,0.0869,0.0998,156.019,240253.0,0.514,C#
126,1,Lotus,6017103.0,Lil Uzi Vert,11821805.0,4SnlSaLJJ7reJMCHM5YUuX,58.0,0.802,0.748,-5.708,0.207,0.24,0.165,150.063,193861.0,0.516,G#
126,2,Lettre à une femme,5895243.0,Ninho,4764552.0,10rwyGbKAWZ8JZbL7uHl28,54.0,0.487,0.398,-9.901,0.0697,0.835,0.12,149.367,157766.0,0.905,C#
57,3,Que Malo,5544180.0,"Bad Bunny, Ñengo Flow",36177712.0,53v2u51nq3CxiKUNphRzP1,69.0,0.802,0.787,-6.181,0.0599,0.0832,0.153,94.026,167975.0,0.446,G
147,1,Leaders (feat. NAV),5496780.0,Lil Uzi Vert,11821805.0,4D7NrSeqkTarBrJ80b2sBc,60.0,0.95,0.654,-5.895,0.307,0.0744,0.138,132.936,194844.0,0.886,C
149,1,Strawberry Peels (feat. Young Thug & Gunna),5468083.0,Lil Uzi Vert,11821805.0,4lAQfuREAHG8IC0PiiigBt,59.0,0.862,0.65,-6.978,0.355,0.0207,0.568,131.194,115350.0,0.658,A#
60,3,La Zona,5440382.0,Bad Bunny,36177712.0,5kqNIqFjijuzvVLhuY9B8j,69.0,0.762,0.801,-3.661,0.0409,0.2,0.254,93.992,136893.0,0.81,C#
153,1,Wassup (feat. Future),5415044.0,Lil Uzi Vert,11821805.0,19Ec2gbNtQTE44IizcPjtD,57.0,0.762,0.622,-6.293,0.223,0.352,0.145,130.019,193314.0,0.626,F
69,3,Una Vez,5411302.0,"Bad Bunny, Mora",36177712.0,5J7teKIJGtqVypgYI6sqXj,77.0,0.55,0.598,-5.402,0.0831,0.132,0.0955,83.836,232496.0,0.543,B
158,1,Moon Relate,5324545.0,Lil Uzi Vert,11821805.0,4sWGHlZGM1XA7TyWdtBAbA,58.0,0.867,0.768,-3.73,0.0791,0.18,0.254,102.021,181826.0,0.34,G
163,1,Black And White,5204120.0,Niall Horan,7564659.0,7rpNuuoMbid56XkDsx2FjE,75.0,0.443,0.582,-6.02,0.0482,0.0301,0.127,147.589,193090.0,0.239,D
81,3,The Other Side (from Trolls World Tour),5193927.0,"SZA, Justin Timberlake",5888533.0,463PQggkmk5tTw8ug0ahOX,68.0,0.76,0.607,-6.274,0.0964,0.00277,0.132,105.979,188187.0,0.709,G
53,12,Whine Up,5130783.0,"Nicky Jam, Anuel AA",14831925.0,2pWOMNQJW3g2zmGjP0Vkb0,70.0,0.817,0.665,-6.224,0.0758,0.0549,0.103,104.957,215460.0,0.662,A
37,12,Ayy Macarena,5046905.0,Tyga,6298789.0,6LcauUZjF1eXQrgqMUecHX,74.0,0.816,0.629,-5.568,0.226,0.133,0.0692,96.493,131607.0,0.714,D
177,1,Trap This Way (This Way),5043990.0,Lil Uzi Vert,11821805.0,7vTspUAmMKFkUpKL9HLZNL,59.0,0.71,0.586,-5.331,0.381,0.248,0.193,175.987,185439.0,0.207,D
113,2,Who (feat. BTS),5004752.0,Lauv,4442273.0,2qG81jL9UIP54uS8gYyP4k,74.0,0.632,0.345,-8.0,0.0349,0.551,0.104,141.641,180413.0,0.0818,B
51,2,Homecoming,4988839.0,Lil Uzi Vert,11821805.0,6vxU64pcIuQ38O015Zy4qj,63.0,0.929,0.563,-7.428,0.49,0.000592,0.244,129.957,213885.0,0.353,A
184,1,Got The Guap (feat. Young Thug),4946997.0,Lil Uzi Vert,11821805.0,1HF6P40Z7nfExGaB1Gk99v,58.0,0.837,0.601,-5.628,0.198,0.21,0.0928,142.977,176756.0,0.749,G#
53,2,Prices,4898167.0,Lil Uzi Vert,11821805.0,4YcWzLSnGqLjSCycuSMHnn,65.0,0.786,0.683,-5.397,0.205,0.173,0.706,126.002,233333.0,0.57,G
188,1,I Can Show You,4831405.0,Lil Uzi Vert,11821805.0,0AhJag7VI8uFf3mJFsTwvf,57.0,0.817,0.656,-7.086,0.277,0.051,0.115,139.915,120076.0,0.314,A#
